year	unit_code	szip_ad	type_cd	closed_ind	new_ind	category_cd	grade_range_cd	calendar_type_txt	sna_pgm_type_cd	school_type_txt	calendar_only_txt	title1_type_cd	clp_ind	focus_clp_ind	summer_program_ind	asm_no_spg_ind	no_data_spg_ind	esea_status	student_num	lea_avg_student_num	st_avg_student_num	Grad_project_status	stem
2016	41F000	27406	C	0	0	A	K-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				1087		511	N	
2016	41G000	27409	C	0	0	I	K-9	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								812		475	N	
2016	41H000	27282	C	0	0	A	K-12	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar	Y			Y				409		511		
2016	41J000	27358	C	0	0	I	K-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							741		475		
2016	41K000	27409	C	0	0	H	9-10	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								123		860	N	
2016	420304	27850	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				314	236	493		
2016	420316	27874	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			P	228	236	493		
2016	420324	27823	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			P	215	281	634		
2016	420328	27870	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			P	240	236	493		
2016	420336	27844	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				173	236	493		
2016	420340	27823	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			P	312	236	493		
2016	420346	27850	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				452	377	860	Y	
2016	420348	27823	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				151	236	493		
2016	420358	27839	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			P	301	377	860	Y	
2016	420376	27870	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			P	346	281	634		
2016	420LEA	27839	P	0	0	M														281	634		
2016	420LEA	27839	P	0	0	H														377	860		
2016	420LEA	27839	P	0	0	E														236	493		
2016	421304	27870	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							632	636	493		
2016	421306	27870	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								665	665	634		
2016	421316	27870	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				928	928	860	N	
2016	421328	27870	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	639	636	493		
2016	421LEA	27870	P	0	0	M														665	634		
2016	421LEA	27870	P	0	0	H														928	860		
2016	421LEA	27870	P	0	0	E														636	493		
2016	422310	27890	P	0	0	H	8-13	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				173	178	860	N	
2016	422314	27890	P	0	0	E	PK-4	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				316	316	493		
2016	422315	27890	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				182	178	860	N	
2016	422318	27839	P	0	0	M	5-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				212	212	634		
2016	422LEA	27890	P	0	0	T															268		
2016	422LEA	27890	P	0	0	M														212	634		
2016	422LEA	27890	P	0	0	H														178	860		
2016	422LEA	27890	P	0	0	E														316	493		
2016	42A000	27870	C	0	0	M	5-7	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				164		634		
2016	430304	28323	P	0	0	E	PK-2	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y					Y		553	572	493		
2016	430308	27501	P	0	0	E	3-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			F	453	572	493		
2016	430312	27332	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			F	495	572	493		
2016	430316	27546	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			F	970	572	493		
2016	430320	27506	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				307	572	493		
2016	430328	27521	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			F	734	572	493		
2016	430330	28334	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				656	750	634		
2016	430332	28334	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				391	750	634		
2016	430336	28339	P	0	0	E	3-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			F	278	572	493		
2016	430340	28339	P	0	0	E	K-2	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y					Y		273	572	493		
2016	430344	28334	P	0	0	E	PK-3	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			F	610	572	493		
2016	430345	27546	P	0	0	T	6-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar					Y			77	77	268	N	
2016	430346	27501	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1490	1488	860	N	
2016	430347	27501	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				1151	750	634		
2016	430348	28326	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				588	572	493		
2016	430349	27330	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			F	986	572	493		
2016	430351	27332	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				884	750	634		
2016	430352	27526	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			F	673	572	493		
2016	430358	27546	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				654	572	493		
2016	430368	27501	P	0	0	E	PK-2	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y					Y		439	572	493		
2016	430369	28390	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				936	572	493		
2016	430370	28390	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				739	750	634		
2016	430371	28390	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1770	1488	860	N	
2016	430376	28323	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				534	572	493		
2016	430378	28339	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1264	1488	860	N	
2016	430380	28334	P	0	0	E	4-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			F	241	572	493	N	
2016	430384	27546	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1428	1488	860	N	
2016	430386	27546	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				678	750	634		
2016	430LEA	27546	P	0	0	T														77	268		
2016	430LEA	27546	P	0	0	M														750	634		
2016	430LEA	27546	P	0	0	H														1488	860		
2016	430LEA	27546	P	0	0	E														572	493		
2016	43C000	28390	C	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								222		493		
2016	440314	28716	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				499	358	493		
2016	440318	28786	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				279	562	634		
2016	440320	28716	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								566	562	634		
2016	440324	28786	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				232	358	493		
2016	440326	28721	P	0	0	H	9-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar					Y			75	556	860	N	
2016	440328	28721	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				466	358	493		
2016	440332	28721	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				212	358	493		
2016	440346	28721	P	0	0	H	9-13	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								162	556	860	N	
2016	440348	28786	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				459	358	493		
2016	440349	28785	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				358	358	493		
2016	440350	28786	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				346	358	493		
2016	440364	28716	P	0	0	E	PK-5	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar	Y			Y				295	358	493		
2016	440368	28716	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				359	358	493		
2016	440378	28716	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								968	556	860	N	
2016	440390	28786	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1018	556	860	N	
2016	440396	28786	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								840	562	634		
2016	440LEA	28786	P	0	0	M														562	634		
2016	440LEA	28786	P	0	0	H														556	860		
2016	440LEA	28786	P	0	0	E														358	493		
2016	44A000	28745	C	0	0	E	K-6	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								229		493		
2016	450301	28792	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				860	772	634		
2016	450302	28739	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				368	484	493		
2016	450306	28792	P	0	0	E	K-5	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar	Y			Y				522	484	493		
2016	450307	28792	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				517	484	493		
2016	450308	28792	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				562	484	493		
2016	450316	28726	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				891	794	860	Y	
2016	450322	28792	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				463	484	493		
2016	450324	28729	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				401	484	493		
2016	450328	28726	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				740	772	634		
2016	450332	28732	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				493	484	493		
2016	450333	28791	P	0	0	E	K-5	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar	Y			Y				429	484	493		
2016	450334	28791	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				753	794	860	Y	
2016	450335	28791	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				594	772	634		
2016	450336	28726	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				584	484	493		
2016	450339	28759	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				556	484	493		
2016	450340	28759	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				543	484	493		
2016	450341	28792	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar		Y		Y				1061	794	860	Y	
2016	450342	28791	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				893	772	634		
2016	450343	28792	P	0	0	T	6-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar					Y		P	155	155	268	Y	
2016	450344	28792	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				408	484	493		
2016	450346	28731	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				449	484	493		
2016	450352	28791	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				1074	794	860	Y	
2016	450354	28731	P	0	0	H	9-13	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								190	794	860	Y	
2016	450LEA	28739	P	0	0	T														155	268		
2016	450LEA	28739	P	0	0	M														772	634		
2016	450LEA	28739	P	0	0	H														794	860		
2016	450LEA	28739	P	0	0	E														484	493		
2016	45A000	28792	C	0	0	I	K-8	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar				Y				190		475		
2016	460308	27910	P	0	0	E	4-6	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			F	491	533	493		
2016	460312	27910	P	0	0	E	PK-3	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				691	533	493		
2016	460318	27855	P	0	0	M	7-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			F	448	448	634		
2016	460320	27910	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				666	279	860	Y	
2016	460322	27910	P	0	0	H	9-13	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				120	279	860	Y	
2016	460332	27855	P	0	0	E	PK-6	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				416	533	493		
2016	460340	27986	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				52	279	860	Y	
2016	460LEA	27986	P	0	0	M														448	634		
2016	460LEA	27986	P	0	0	H														279	860		
2016	460LEA	27986	P	0	0	E														533	493		
2016	470310	28376	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				658	521	493		
2016	470312	28376	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar		Y		Y				1915	1124	860	Y	
2016	470316	28376	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				270	521	493		
2016	470320	28376	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			F	594	601	634		
2016	470328	28376	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				558	521	493		
2016	470330	28377	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				376	521	493		
2016	470332	28376	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y			F	704	601	634		
2016	470336	28376	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				362	521	493		
2016	470340	28376	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				732	521	493		
2016	470342	28376	P	0	0	T	6-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar				Y	Y			82	82	268	Y	
2016	470346	28376	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				630	521	493		
2016	470441	28357	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				582	521	493		
2016	470442	28357	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y			Y				504	601	634		
2016	470443	28376	P	0	0	H	9-13	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				333	1124	860	Y	
2016	470LEA	28376	P	0	0	T														82	268		
2016	470LEA	28376	P	0	0	M														601	634		
2016	470LEA	28376	P	0	0	H														1124	860		
2016	470LEA	28376	P	0	0	E														521	493		
2016	480306	27885	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							207	207	493		
2016	480316	27960	P	0	0	A	PK-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								167	167	511	Y	
2016	480318	27885	P	0	0	T	6-13	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							210	210	268	Y	
2016	480LEA	27885	P	0	0	T														210	268		
2016	480LEA	27885	P	0	0	M															634		
2016	480LEA	27885	P	0	0	H															860		
2016	480LEA	27885	P	0	0	E														207	493		
2016	480LEA	27885	P	0	0	A														167	511		
2016	490308	28117	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								748	518	634		
2016	490310	28166	P	0	0	T	6-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								68	105	268		
2016	490312	28677	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							573	525	493		
2016	490316	28625	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							371	525	493		
2016	490318	28115	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								538	525	493		
2016	490319	28625	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	651	525	493		
2016	490320	28677	P	0	0	H	9-13	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				218	972	860	Y	
2016	490324	27013	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							396	525	493		
2016	490326	28625	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	862	525	493		
2016	490327	28625	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar				Y				484	518	634		
