LEA,LEAname,SchoolCode,SchoolName,OfficialSchoolName,GradeLevelCurrent,SchoolType,SchoolProgramType,SchoolYear
290,Davidson County Schools,290365,South Davidson High,South Davidson High,09:10:11:12,Regular School,None,2018-19
290,Davidson County Schools,290366,Southwood Elementary,Southwood Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
290,Davidson County Schools,290367,South Davidson Middle,South Davidson Middle,06:07:08,Regular School,None,2018-19
290,Davidson County Schools,290375,Tyro Elementary,Tyro Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
290,Davidson County Schools,290376,Tyro Middle,Tyro Middle,06:07:08,Regular School,None,2018-19
290,Davidson County Schools,290380,Wallburg Elementary,Wallburg Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
290,Davidson County Schools,290384,Welcome Elementary,Welcome Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
290,Davidson County Schools,290388,West Davidson High,West Davidson High,09:10:11:12,Regular School,None,2018-19
290,Davidson County Schools,290389,Yadkin Valley Regional Career Academy,Yadkin Valley Regional Career Academy,09:10:11:12:13,Regular School,Cooperative Innovative High School,2018-19
291,Lexington City Schools,291308,Charles England Elementary School,Charles England Elementary School,01:02:03:04:05,Regular School,None,2018-19
291,Lexington City Schools,291332,Lexington Middle School,Lexington Middle School,06:07:08,Regular School,None,2018-19
291,Lexington City Schools,291336,Lexington Senior High School,Lexington Senior High School,09:10:11:12,Regular School,None,2018-19
291,Lexington City Schools,291340,Pickett Elementary School,Pickett Elementary School,01:02:03:04:05,Regular School,None,2018-19
291,Lexington City Schools,291348,South Lexington School,South Lexington School,P3:PK:KG,Regular School,None,2018-19
291,Lexington City Schools,291350,South Lexington Developmental Center,South Lexington Developmental Center,KG:01:02:03:04:05:06:07:08:09:10:11:12,Exceptional Children,None,2018-19
291,Lexington City Schools,291352,Southwest Elementary School,Southwest Elementary School,01:02:03:04:05,Regular School,None,2018-19
292,Thomasville City Schools,292316,Liberty Drive Elementary,Liberty Drive Elementary School,04:05,Regular School,None,2018-19
292,Thomasville City Schools,292318,Thomasville Primary,Thomasville Primary School,PK:KG:01:02:03,Regular School,None,2018-19
292,Thomasville City Schools,292320,Thomasville Middle,Thomasville Middle School,06:07:08,Regular School,None,2018-19
292,Thomasville City Schools,292324,Thomasville High,Thomasville High School,09:10:11:12,Regular School,None,2018-19
295,Innovative School District,295300,Southside Ashpole Elementary,Southside Ashpole Elementary School,KG:01:02:03:04:05,Regular School,None,2018-19
298,Deaf and Blind Schools,298202,Eastern NC School for the Deaf,Eastern NC School for the Deaf,KG:01:02:03:04:05:06:07:08:09:10:11:12,Exceptional Children,None,2018-19
298,Deaf and Blind Schools,298203,Gov. Morehead School f/t Blind,Governor Morehead School f/t Blind,KG:01:02:03:04:05:06:07:08:09:10:11:12,Exceptional Children,None,2018-19
298,Deaf and Blind Schools,298204,NC School for the Deaf,NC School for the Deaf,PK:KG:01:02:03:04:05:06:07:08:09:10:11:12,Exceptional Children,None,2018-19
299,NC Virtual Public School,299300,NCVPS,NC Virtual Public School,07:08:09:10:11:12:13,Regular School,None,2018-19
300,Davie County Schools,300306,Central Davie Academy,Central Davie Academy,06:07:08:09:10:11:12,Alternative Education,None,2018-19
300,Davie County Schools,300308,Cooleemee Elementary,Cooleemee Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2018-19
300,Davie County Schools,300310,Cornatzer Elementary,Cornatzer Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2018-19
300,Davie County Schools,300312,Davie County High,Davie County High School,09:10:11:12,Regular School,None,2018-19
300,Davie County Schools,300314,Davie County Early College High,Davie County Early College High School,09:10:11:12:13,Regular School,Early College,2018-19
300,Davie County Schools,300320,Mocksville Elementary,Mocksville Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2018-19
300,Davie County Schools,300325,North Davie Middle,North Davie Middle School,06:07:08,Regular School,None,2018-19
300,Davie County Schools,300326,Pinebrook Elementary,Pinebrook Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2018-19
300,Davie County Schools,300328,Shady Grove Elementary,Shady Grove Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2018-19
300,Davie County Schools,300330,South Davie Middle,South Davie Middle School,06:07:08,Regular School,None,2018-19
300,Davie County Schools,300336,William R Davie Elementary,William R Davie Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2018-19
300,Davie County Schools,300337,William Ellis Middle,William Ellis Middle School,06:07:08,Regular School,None,2018-19
310,Duplin County Schools,310304,B F Grady Elementary,B F Grady Elementary,PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2018-19
310,Duplin County Schools,310308,Beulaville Elementary,Beulaville Elementary,PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2018-19
310,Duplin County Schools,310330,Chinquapin Elementary,Chinquapin Elementary,P3:PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2018-19
310,Duplin County Schools,310336,Warsaw Elementary,Warsaw Elementary,P3:PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2018-19
310,Duplin County Schools,310338,Duplin Early College High,Duplin Early College High School,09:10:11:12:13,Regular School,Early College,2018-19
310,Duplin County Schools,310344,East Duplin High,East Duplin High,09:10:11:12,Regular School,None,2018-19
310,Duplin County Schools,310352,James Kenan High,James Kenan High,09:10:11:12,Regular School,None,2018-19
310,Duplin County Schools,310356,Kenansville Elementary,Kenansville Elementary,P2:P3:KG:01:02:03:04:05:06:07:08,Regular School,None,2018-19
310,Duplin County Schools,310360,North Duplin Elementary,North Duplin Elementary,PK:KG:01:02:03:04:05:06,Regular School,None,2018-19
310,Duplin County Schools,310364,North Duplin Jr Sr High,North Duplin Jr Sr High,07:08:09:10:11:12,Regular School,None,2018-19
310,Duplin County Schools,310384,Rose Hill-Magnolia Elementary,Rose Hill-Magnolia Elementary,P3:PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2018-19
310,Duplin County Schools,310388,Wallace Elementary,Wallace Elementary,PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2018-19
310,Duplin County Schools,310392,Wallace-Rose Hill High,Wallace-Rose Hill High,09:10:11:12,Regular School,None,2018-19
320,Durham Public Schools,320304,Bethesda Elementary,Bethesda Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320306,Brogden Middle,Brogden Middle,06:07:08,Regular School,None,2018-19
320,Durham Public Schools,320308,Burton Elementary,Burton Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
320,Durham Public Schools,320309,J D Clement Early College HS,Josephine Dobbs Clement Early College High School,09:10:11:12,Regular School,Early College,2018-19
320,Durham Public Schools,320310,Eastway Elementary,Eastway Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320312,C E Jordan High,Charles E Jordan Sr High School,09:10:11:12,Regular School,None,2018-19
320,Durham Public Schools,320313,Easley Elementary,Easley Elementary,KG:01:02:03:04:05,Regular School,Magnet,2018-19
320,Durham Public Schools,320314,The School for Creative Studies,The School for Creative Studies,06:07:08:09:10:11:12,Regular School,Magnet,2018-19
320,Durham Public Schools,320315,Eno Valley Elementary,Eno Valley Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320316,George L Carrington Middle,George L Carrington Middle,06:07:08,Regular School,None,2018-19
320,Durham Public Schools,320317,City of Medicine Academy,City of Medicine Academy,09:10:11:12,Regular School,Cooperative Innovative High School,2018-19
320,Durham Public Schools,320318,Club Boulevard Elementary,Club Boulevard Elementary,KG:01:02:03:04:05,Regular School,Magnet,2018-19
320,Durham Public Schools,320319,Creekside Elementary,Creekside Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320320,Glenn Elementary,Glenn Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320322,Durham's Performance Learning Center,Durham's Performance Learning Center,09:10:11:12,Alternative Education,None,2018-19
320,Durham Public Schools,320323,Durham School of the Arts,Durham School of the Arts,06:07:08:09:10:11:12,Regular School,Magnet,2018-19
320,Durham Public Schools,320324,Hillandale Elementary,Hillandale Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320325,Hillside High,Hillside High,09:10:11:12,Regular School,None,2018-19
320,Durham Public Schools,320327,Hope Valley Elementary,Hope Valley Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320328,Holt Elementary,Holt Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
320,Durham Public Schools,320329,Holton Career and Resource Center,Holton Career and Resource Center,NG,Vocational Education,None,2018-19
320,Durham Public Schools,320332,Forest View Elementary,Forest View Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320336,DPS Hospital School,DPS Hospital School,P0:P1:P2:P3:PK:KG:01:02:03:04:05:06:07:08:09:10:11:12,Regular School,Hospital,2018-19
320,Durham Public Schools,320338,James E Shepard Middle,James E Shepard Magnet Middle School,06:07:08,Regular School,Magnet,2018-19
320,Durham Public Schools,320339,Lakewood Elementary,Lakewood Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320340,Little River Elementary,Little River Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2018-19
320,Durham Public Schools,320341,Lakeview School,Lakeview School,06:07:08:09:10:11:12,Alternative Education,None,2018-19
320,Durham Public Schools,320342,Lakewood Montessori Middle,Lakewood Montessori Middle School,06:07:08,Regular School,Magnet,2018-19
320,Durham Public Schools,320343,Lucas Middle,Lucas Middle School,06:07:08,Regular School,None,2018-19
320,Durham Public Schools,320344,Fayetteville Street Elementary,Fayetteville Street Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320346,Lowe's Grove Middle,Lowe's Grove Middle,06:07:08,Regular School,Magnet,2018-19
320,Durham Public Schools,320347,George Watts Elementary,George Watts Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
320,Durham Public Schools,320348,Mangum Elementary,Mangum Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320352,Merrick-Moore Elementary,Merrick-Moore Elementary,PK:KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320353,Middle College HS @ DTCC,Middle College HS @ DTCC,11:12,Regular School,Early College,2018-19
320,Durham Public Schools,320354,Morehead Montessori,Morehead Montessori,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
320,Durham Public Schools,320355,Neal Middle,Neal Middle,06:07:08,Regular School,Magnet,2018-19
320,Durham Public Schools,320356,Northern High,Northern High,09:10:11:12,Regular School,None,2018-19
320,Durham Public Schools,320360,Oak Grove Elementary,Oak Grove Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320362,Parkwood Elementary,Parkwood Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320363,E K Powe Elementary,E K Powe Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320364,Pearsontown Elementary,Pearsontown Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
320,Durham Public Schools,320365,Riverside High,Riverside High,09:10:11:12,Regular School,None,2018-19
320,Durham Public Schools,320366,Sherwood Githens Middle,Sherwood Githens Middle,06:07:08,Regular School,None,2018-19
320,Durham Public Schools,320367,R N Harris Elementary,R N Harris Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
320,Durham Public Schools,320368,Southern School of Energy and Sustainabi,Southern School of Energy and Sustainability,09:10:11:12,Regular School,None,2018-19
320,Durham Public Schools,320369,Sandy Ridge Elementary,Sandy Ridge Elementary School,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
320,Durham Public Schools,320370,Rogers-Herr Middle,Rogers-Herr Middle,06:07:08,Regular School,None,2018-19
320,Durham Public Schools,320372,Southwest Elementary,Southwest Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320374,C C Spaulding Elementary,C C Spaulding Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320376,Spring Valley Elementary,Spring Valley Elementary School,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320388,W G Pearson Elementary,W G Pearson Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
320,Durham Public Schools,320400,Y E Smith Elementary,Y E Smith Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
320,Durham Public Schools,320701,Hillside New Tech High,Hillside New Tech High School,09:10:11:12,Regular School,Cooperative Innovative High School,2018-19
330,Edgecombe County Public Schools,330304,G W Bulluck Elementary,G W Bulluck Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
330,Edgecombe County Public Schools,330308,G W Carver Elementary,G W Carver Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
330,Edgecombe County Public Schools,330312,Coker-Wimberly Elementary,Coker-Wimberly Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
330,Edgecombe County Public Schools,330326,Edgecombe Early College High,Edgecombe Early College High,09:10:11:12:13,Regular School,Early College,2018-19
330,Edgecombe County Public Schools,330328,North Edgecombe High,North Edgecombe High,09:10:11:12,Regular School,None,2018-19
330,Edgecombe County Public Schools,330332,Phillips Middle,Phillips Middle,06:07:08,Regular School,None,2018-19
330,Edgecombe County Public Schools,330334,Princeville Elementary,Princeville Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
330,Edgecombe County Public Schools,330340,South Edgecombe Middle,South Edgecombe Middle,06:07:08,Regular School,None,2018-19
330,Edgecombe County Public Schools,330344,W A Pattillo Middle,W A Pattillo Middle School,06:07:08,Regular School,None,2018-19
330,Edgecombe County Public Schools,330348,West Edgecombe Middle,West Edgecombe Middle,06:07:08,Regular School,None,2018-19
330,Edgecombe County Public Schools,330350,SouthWest Edgecombe High,SouthWest Edgecombe High,09:10:11:12,Regular School,None,2018-19
330,Edgecombe County Public Schools,330354,Stocks Elementary,Stocks Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
330,Edgecombe County Public Schools,330358,Tarboro High,Tarboro High,09:10:11:12,Regular School,None,2018-19
330,Edgecombe County Public Schools,330360,Martin Millennium Academy,Martin Millennium Academy,KG:01:02:03:04:05:06:07:08,Regular School,Magnet,2018-19
340,Winston Salem / Forsyth County Schools,340308,Ashley Academy,Ashley Academy,P2:P3:PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
340,Winston Salem / Forsyth County Schools,340311,Atkins Academic & Tech High,Atkins Academic & Technology High ,09:10:11:12,Regular School,Magnet,2018-19
340,Winston Salem / Forsyth County Schools,340314,Bolton Elementary,Bolton Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
